,Player,Tm,Age,G,GS,Att_Rush,Yds (Rush),Y/A,TD (Rush),Tgt,Rec,Yds_Rec,Yds_per_rec,TD (Rec),Fmb,FL,TD,2PM,2PP,PPR,Total_Snaps,Avg Snaps,TM SNAP %,PPR_PassAtt,PPR_Rush,PPR_RushAtt,Tot_PPR_Rec,PPR_Tgt,Tgt_gm,PPR_Rec,PPR_Snap,Year,PPR_Yards_Only
1271,NICK WESTBROOK-IKHINE,TEN,25.0,17.0,13.0,0.0,0.0,,0.0,50.0,25.0,397.0,15.88,3.0,0.0,0.0,3.0,0.0,0.0,82.7,777,45,75.1,,0.0,,82.7,1.654,2.9411764705882355,3.3080000000000003,0.1064350064350064,2022,39.7
1278,DEMARCUS ROBINSON,BAL,28.0,17.0,5.0,0.0,0.0,,0.0,75.0,48.0,458.0,9.54,2.0,2.0,1.0,2.0,0.0,0.0,103.8,637,37,58.1,,0.0,,105.8,1.4106666666666667,4.411764705882353,2.204166666666667,0.1629513343799058,2022,45.800000000000004
1280,VAN JEFFERSON,LAR,26.0,11.0,9.0,0.0,0.0,,0.0,44.0,24.0,369.0,15.38,3.0,0.0,0.0,3.0,0.0,0.0,78.9,498,45,64.6,,0.0,,78.9,1.7931818181818182,4.0,3.2875,0.158433734939759,2022,36.9
1282,TERRACE MARSHALL,CAR,22.0,14.0,9.0,0.0,0.0,,0.0,47.0,28.0,490.0,17.5,1.0,2.0,0.0,1.0,0.0,0.0,83.0,645,46,63.5,,0.0,,83.0,1.7659574468085106,3.357142857142857,2.9642857142857144,0.1286821705426356,2022,49.0
1284,TRENT SHERFIELD,MIA,26.0,17.0,4.0,0.0,0.0,,0.0,51.0,30.0,417.0,13.9,2.0,0.0,0.0,2.0,0.0,0.0,83.7,610,35,57.7,,0.0,,83.7,1.6411764705882357,3.0,2.79,0.1372131147540983,2022,41.7
1285,KENDRICK BOURNE,NWE,27.0,16.0,2.0,6.0,39.0,6.5,0.0,48.0,35.0,434.0,12.4,1.0,2.0,0.0,1.0,0.0,0.0,88.3,441,27,41.9,,3.9,0.65,84.4,1.7583333333333335,3.0,2.4114285714285715,0.2002267573696145,2022,43.400000000000006
1290,ALLEN ROBINSON,LAR,29.0,10.0,10.0,0.0,0.0,,0.0,52.0,33.0,339.0,10.27,3.0,0.0,0.0,3.0,0.0,0.0,84.9,562,56,83.3,,0.0,,84.9,1.632692307692308,5.2,2.5727272727272728,0.151067615658363,2022,33.9
1291,QUEZ WATKINS,PHI,24.0,17.0,8.0,3.0,1.0,0.33,0.0,51.0,33.0,354.0,10.73,3.0,1.0,1.0,3.0,0.0,0.0,84.5,681,40,57.8,,0.1,0.0333333333333333,86.4,1.6941176470588235,3.0,2.618181818181818,0.1240822320117474,2022,35.4
1294,ELIJAH MOORE,NYJ,22.0,16.0,9.0,5.0,5.0,1.0,0.0,65.0,37.0,446.0,12.05,1.0,1.0,0.0,1.0,0.0,0.0,88.1,731,45,65.6,,0.5,0.1,87.6,1.3476923076923075,4.0625,2.367567567567568,0.1205198358413132,2022,44.6
1299,RANDALL COBB,GNB,32.0,13.0,3.0,0.0,0.0,,0.0,50.0,34.0,417.0,12.26,1.0,1.0,0.0,1.0,0.0,0.0,81.7,371,28,44.4,,0.0,,81.7,1.634,3.8461538461538463,2.402941176470588,0.2202156334231806,2022,41.7
1301,TRENTON IRWIN,CIN,27.0,9.0,2.0,1.0,11.0,11.0,0.0,23.0,15.0,231.0,15.4,4.0,0.0,0.0,4.0,0.0,0.0,63.2,287,31,46.5,,1.1,1.1,62.1,2.7,2.555555555555556,4.14,0.2202090592334495,2022,23.1
1302,JAUAN JENNINGS,SFO,25.0,16.0,4.0,0.0,0.0,,0.0,56.0,35.0,416.0,11.89,1.0,1.0,0.0,1.0,0.0,0.0,82.6,489,30,44.5,,0.0,,82.6,1.475,3.5,2.36,0.1689161554192229,2022,41.6
1305,JAMAL AGNEW,JAX,27.0,15.0,0.0,12.0,86.0,7.17,0.0,30.0,23.0,187.0,8.13,3.0,0.0,0.0,3.0,1.0,0.0,70.3,141,9,12.6,,8.6,0.7166666666666667,59.7,1.99,2.0,2.595652173913044,0.4985815602836879,2022,18.7
1306,RONDALE MOORE,ARI,22.0,8.0,8.0,6.0,-5.0,-0.83,0.0,56.0,41.0,414.0,10.1,1.0,0.0,0.0,1.0,0.0,0.0,87.9,459,57,48.9,,-0.5,-0.0833333333333333,88.4,1.5785714285714287,7.0,2.15609756097561,0.1915032679738562,2022,41.400000000000006
1307,JULIO JONES,TAM,33.0,10.0,5.0,5.0,45.0,9.0,0.0,43.0,24.0,299.0,12.46,2.0,0.0,0.0,2.0,0.0,0.0,70.4,351,35,28.9,,4.5,0.9,65.9,1.532558139534884,4.3,2.7458333333333336,0.2005698005698006,2022,29.900000000000002
1309,DANTE PETTIS,CHI,27.0,17.0,7.0,2.0,37.0,18.5,0.0,41.0,19.0,245.0,12.89,3.0,1.0,0.0,3.0,0.0,0.0,65.2,524,30,50.7,,3.7,1.85,61.5,1.5,2.411764705882353,3.236842105263158,0.1244274809160305,2022,24.5
1310,LAVISKA SHENAULT,CAR,24.0,13.0,4.0,9.0,65.0,7.22,1.0,32.0,27.0,272.0,10.07,1.0,0.0,0.0,2.0,0.0,0.0,72.7,206,15,20.3,,12.5,1.3888888888888888,60.2,1.88125,2.4615384615384617,2.22962962962963,0.3529126213592233,2022,27.200000000000003
1312,TUTU ATWELL,LAR,23.0,13.0,4.0,9.0,34.0,3.78,1.0,35.0,18.0,298.0,16.56,1.0,0.0,0.0,2.0,0.0,0.0,63.2,308,23,30.1,,9.4,1.0444444444444445,53.8,1.5371428571428571,2.6923076923076925,2.988888888888889,0.2051948051948052,2022,29.8
1314,BEN SKOWRONEK,LAR,25.0,14.0,11.0,1.0,17.0,17.0,1.0,61.0,39.0,376.0,9.64,0.0,0.0,0.0,1.0,0.0,0.0,84.3,696,49,68.0,,7.7,7.7,76.6,1.2557377049180327,4.357142857142857,1.964102564102564,0.1211206896551724,2022,37.6
1315,NELSON AGHOLOR,NWE,29.0,16.0,7.0,0.0,0.0,,0.0,53.0,31.0,362.0,11.68,2.0,2.0,2.0,2.0,0.0,0.0,75.2,476,29,45.2,,0.0,,79.2,1.4943396226415095,3.3125,2.55483870967742,0.1579831932773109,2022,36.2
1316,RAY-RAY MCCLOUD,SFO,26.0,17.0,2.0,4.0,78.0,19.5,1.0,25.0,14.0,243.0,17.36,1.0,2.0,0.0,2.0,0.0,0.0,58.1,286,16,26.0,,13.8,3.45,44.3,1.7719999999999998,1.4705882352941178,3.164285714285714,0.2031468531468531,2022,24.3
1318,EQUANIMEOUS ST BROWN,CHI,26.0,16.0,16.0,6.0,54.0,9.0,0.0,38.0,21.0,323.0,15.38,1.0,1.0,0.0,1.0,0.0,0.0,64.7,555,34,53.7,,5.4,0.9,59.3,1.5605263157894738,2.375,2.823809523809524,0.1165765765765765,2022,32.300000000000004
1319,TYQUAN THORNTON,NWE,22.0,13.0,9.0,3.0,16.0,5.33,1.0,45.0,22.0,247.0,11.23,2.0,0.0,0.0,3.0,0.0,0.0,66.3,527,40,65.6,,7.6,2.533333333333333,58.7,1.3044444444444443,3.4615384615384617,2.6681818181818184,0.1258064516129032,2022,24.700000000000003
1320,JUSTIN WATSON,KAN,26.0,17.0,5.0,0.0,0.0,,0.0,34.0,15.0,315.0,21.0,2.0,0.0,0.0,2.0,0.0,0.0,58.5,494,29,43.0,,0.0,,58.5,1.7205882352941178,2.0,3.9,0.1184210526315789,2022,31.5
1323,HUNTER RENFROW,LVR,27.0,10.0,1.0,0.0,0.0,,0.0,50.0,36.0,330.0,9.17,2.0,3.0,1.0,2.0,0.0,0.0,79.0,377,37,49.1,,0.0,,81.0,1.62,5.0,2.25,0.2095490716180371,2022,33.0
1328,KADARIUS TONEY,2TM,23.0,9.0,4.0,7.0,82.0,11.71,1.0,20.0,16.0,171.0,10.69,2.0,1.0,1.0,3.0,0.0,0.0,57.3,144,16,12.5,,14.2,2.028571428571429,45.1,2.255,2.2222222222222223,2.81875,0.3979166666666666,2022,17.1
1329,BRAXTON BERRIOS,NYJ,27.0,17.0,2.0,9.0,91.0,10.11,2.0,32.0,18.0,145.0,8.06,0.0,1.0,0.0,2.0,0.0,0.0,57.7,297,17,26.7,4.08,21.1,2.344444444444445,32.5,1.015625,1.8823529411764703,1.805555555555556,0.1942760942760943,2022,14.5
1332,SHI SMITH,CAR,24.0,17.0,6.0,0.0,0.0,,0.0,41.0,22.0,296.0,13.45,2.0,4.0,1.0,2.0,0.0,0.0,61.6,482,28,47.4,,0.0,,63.6,1.551219512195122,2.411764705882353,2.890909090909091,0.1278008298755186,2022,29.6
1333,RASHOD BATEMAN,BAL,23.0,6.0,5.0,0.0,0.0,,0.0,28.0,15.0,285.0,19.0,2.0,1.0,1.0,2.0,0.0,0.0,53.5,190,31,37.3,,0.0,,55.5,1.9821428571428568,4.666666666666667,3.7,0.281578947368421,2022,28.5
1334,DAMIERE BYRD,ATL,29.0,14.0,4.0,0.0,0.0,,0.0,23.0,13.0,268.0,20.62,2.0,0.0,0.0,2.0,0.0,0.0,51.8,312,22,29.7,,0.0,,51.8,2.252173913043478,1.6428571428571428,3.984615384615384,0.166025641025641,2022,26.8
1341,AJ GREEN,ARI,34.0,15.0,10.0,0.0,0.0,,0.0,47.0,24.0,236.0,9.83,2.0,0.0,0.0,2.0,1.0,0.0,61.6,554,36,46.0,,0.0,,59.6,1.2680851063829788,3.1333333333333333,2.4833333333333334,0.1111913357400722,2022,23.6
1346,JARVIS LANDRY,NOR,30.0,9.0,3.0,0.0,0.0,,0.0,39.0,25.0,272.0,10.88,1.0,1.0,0.0,1.0,1.0,0.0,60.2,301,33,34.6,,0.0,,58.2,1.4923076923076923,4.333333333333333,2.3280000000000003,0.2,2022,27.200000000000003
1347,MICHAEL THOMAS,NOR,29.0,3.0,3.0,0.0,0.0,,0.0,22.0,16.0,171.0,10.69,3.0,0.0,0.0,3.0,0.0,0.0,51.1,136,45,25.0,,0.0,,51.1,2.3227272727272728,7.333333333333333,3.19375,0.375735294117647,2022,17.1
1350,TRE'QUAN SMITH,NOR,26.0,15.0,6.0,0.0,0.0,,0.0,27.0,19.0,278.0,14.63,1.0,0.0,0.0,1.0,0.0,0.0,52.8,403,26,38.3,,0.0,,52.8,1.9555555555555555,1.8,2.7789473684210524,0.1310173697270471,2022,27.8
1355,ROBBIE CHOSEN,2TM,29.0,16.0,7.0,0.0,0.0,,0.0,44.0,20.0,282.0,14.1,1.0,1.0,1.0,1.0,0.0,0.0,52.2,494,30,45.2,,0.0,,54.2,1.231818181818182,2.75,2.71,0.1056680161943319,2022,28.200000000000003
1356,PHILLIP DORSETT,HOU,29.0,15.0,4.0,0.0,0.0,,0.0,40.0,20.0,257.0,12.85,1.0,0.0,0.0,1.0,0.0,0.0,51.7,465,31,43.7,0.0,0.0,,51.7,1.2925,2.6666666666666665,2.585,0.1111827956989247,2022,25.700000000000003
1357,KENDALL HINTON,DEN,25.0,12.0,5.0,2.0,13.0,6.5,0.0,33.0,24.0,311.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,56.4,461,38,46.2,,1.3,0.65,55.1,1.6696969696969697,2.75,2.2958333333333334,0.1223427331887201,2022,31.1
1361,SAMMY WATKINS,2TM,29.0,12.0,5.0,0.0,0.0,,0.0,27.0,16.0,325.0,20.31,0.0,1.0,1.0,0.0,0.0,0.0,46.5,357,29,47.9,,0.0,,48.5,1.7962962962962965,2.25,3.03125,0.1302521008403361,2022,32.5
1373,WAN'DALE ROBINSON,NYG,21.0,6.0,3.0,2.0,-1.0,-0.5,0.0,31.0,23.0,227.0,9.87,1.0,0.0,0.0,1.0,0.0,0.0,51.6,229,38,33.5,,-0.1,-0.05,51.7,1.667741935483871,5.166666666666667,2.247826086956522,0.2253275109170305,2022,22.700000000000003
1374,DYAMI BROWN,WAS,23.0,15.0,0.0,1.0,15.0,15.0,0.0,14.0,5.0,143.0,28.6,2.0,0.0,0.0,2.0,0.0,0.0,32.8,169,11,14.2,,1.5,1.5,31.3,2.2357142857142858,0.9333333333333332,6.26,0.1940828402366863,2022,14.3
1376,ASHTON DULIN,IND,25.0,12.0,2.0,2.0,8.0,4.0,0.0,22.0,15.0,207.0,13.8,1.0,0.0,0.0,1.0,0.0,0.0,42.5,229,19,25.8,,0.8,0.4,41.7,1.8954545454545453,1.8333333333333333,2.78,0.185589519650655,2022,20.700000000000003
1377,KHADAREL HODGE,ATL,27.0,17.0,1.0,0.0,0.0,,0.0,20.0,13.0,202.0,15.54,1.0,0.0,0.0,1.0,1.0,0.0,41.2,199,11,18.9,,0.0,,39.2,1.96,1.1764705882352942,3.015384615384616,0.207035175879397,2022,20.200000000000003
1380,VELUS JONES,CHI,25.0,12.0,2.0,9.0,103.0,11.44,1.0,14.0,7.0,107.0,15.29,1.0,3.0,3.0,2.0,0.0,0.0,34.0,159,13,15.4,,16.3,1.8111111111111111,23.700000000000003,1.692857142857143,1.1666666666666667,3.385714285714286,0.2138364779874214,2022,10.700000000000001
1383,BYRON PRINGLE,CHI,29.0,11.0,4.0,0.0,0.0,,0.0,16.0,10.0,135.0,13.5,2.0,0.0,0.0,2.0,0.0,0.0,35.5,285,25,45.5,,0.0,,35.5,2.21875,1.4545454545454546,3.55,0.1245614035087719,2022,13.5
1389,JALEN NAILOR,MIN,23.0,15.0,0.0,0.0,0.0,,0.0,13.0,9.0,179.0,19.89,1.0,0.0,0.0,1.0,0.0,0.0,32.9,57,3,4.9,,0.0,,32.900000000000006,2.530769230769231,0.8666666666666667,3.655555555555556,0.5771929824561404,2022,17.900000000000002
1390,BRANDON POWELL,LAR,27.0,17.0,6.0,17.0,80.0,4.71,0.0,32.0,24.0,156.0,6.5,0.0,1.0,0.0,0.0,0.0,0.0,47.6,290,17,28.3,,8.0,0.4705882352941176,39.6,1.2375,1.8823529411764703,1.65,0.1641379310344827,2022,15.600000000000001
1391,KHALIL SHAKIR,BUF,22.0,14.0,2.0,0.0,0.0,,0.0,20.0,10.0,161.0,16.1,1.0,0.0,0.0,1.0,1.0,0.0,34.1,275,19,25.3,,0.0,,32.1,1.605,1.4285714285714286,3.21,0.124,2022,16.1
1393,AMARI RODGERS,2TM,23.0,16.0,1.0,2.0,7.0,3.5,0.0,25.0,16.0,204.0,12.75,1.0,6.0,2.0,1.0,0.0,0.0,39.1,268,16,22.9,,0.7000000000000001,0.35,42.400000000000006,1.6960000000000002,1.5625,2.6500000000000004,0.1458955223880597,2022,20.400000000000002
1394,MARQUEZ CALLAWAY,NOR,24.0,14.0,3.0,0.0,0.0,,0.0,32.0,16.0,158.0,9.88,1.0,0.0,0.0,1.0,0.0,0.0,37.8,397,28,37.7,,0.0,,37.8,1.18125,2.2857142857142856,2.3625,0.0952141057934508,2022,15.8
1395,RIVER CRACRAFT,MIA,28.0,11.0,0.0,0.0,0.0,,0.0,14.0,9.0,102.0,11.33,2.0,0.0,0.0,2.0,0.0,0.0,31.2,159,14,15.0,,0.0,,31.200000000000003,2.2285714285714286,1.2727272727272727,3.466666666666667,0.1962264150943396,2022,10.200000000000001
1398,DAVID BELL,CLE,22.0,16.0,3.0,0.0,0.0,,0.0,35.0,24.0,214.0,8.92,0.0,0.0,0.0,0.0,0.0,0.0,45.4,516,32,44.0,,0.0,,45.400000000000006,1.2971428571428574,2.1875,1.8916666666666668,0.087984496124031,2022,21.400000000000002
1402,SKYY MOORE,KAN,22.0,16.0,3.0,3.0,24.0,8.0,0.0,33.0,22.0,250.0,11.36,0.0,3.0,3.0,0.0,0.0,0.0,43.4,313,19,27.2,,2.4000000000000004,0.8000000000000002,47.0,1.4242424242424243,2.0625,2.136363636363636,0.1386581469648562,2022,25.0
1403,ZACH PASCAL,PHI,28.0,17.0,2.0,1.0,0.0,0.0,0.0,19.0,15.0,150.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,338,19,28.7,,0.0,0.0,36.0,1.894736842105263,1.1176470588235294,2.4,0.1065088757396449,2022,15.0
1405,STERLING SHEPARD,NYG,29.0,3.0,2.0,0.0,0.0,,0.0,24.0,13.0,154.0,11.85,1.0,0.0,0.0,1.0,0.0,0.0,34.4,165,55,80.5,,0.0,,34.4,1.4333333333333331,8.0,2.646153846153846,0.2084848484848484,2022,15.4
1409,KEELAN COLE,LVR,29.0,14.0,3.0,0.0,0.0,,0.0,21.0,10.0,141.0,14.1,1.0,1.0,0.0,1.0,0.0,0.0,30.1,369,26,35.3,,0.0,,30.1,1.4333333333333331,1.5,3.01,0.0815718157181571,2022,14.100000000000001
1417,KJ HAMLER,DEN,23.0,7.0,0.0,2.0,23.0,11.5,0.0,14.0,7.0,165.0,23.57,0.0,0.0,0.0,0.0,0.0,0.0,25.8,224,32,30.3,,2.3000000000000003,1.15,23.5,1.6785714285714286,2.0,3.357142857142857,0.1151785714285714,2022,16.5
1418,SCOTT MILLER,TAM,25.0,15.0,1.0,1.0,8.0,8.0,0.0,40.0,23.0,185.0,8.04,0.0,0.0,0.0,0.0,0.0,0.0,42.3,258,17,21.2,,0.8,0.8,41.5,1.0375,2.6666666666666665,1.8043478260869563,0.163953488372093,2022,18.5
1419,DENZEL MIMS,NYJ,25.0,10.0,4.0,0.0,0.0,,0.0,25.0,11.0,186.0,16.91,0.0,0.0,0.0,0.0,0.0,0.0,29.6,270,27,24.2,,0.0,,29.6,1.1840000000000002,2.5,2.690909090909091,0.1096296296296296,2022,18.6
1421,JALEN REAGOR,MIN,23.0,17.0,0.0,4.0,25.0,6.25,0.0,13.0,8.0,104.0,13.0,1.0,4.0,0.0,1.0,0.0,0.0,26.9,82,4,7.0,,2.5,0.625,24.4,1.876923076923077,0.7647058823529411,3.05,0.3280487804878048,2022,10.4
1427,N'KEAL HARRY,CHI,25.0,7.0,0.0,0.0,0.0,,0.0,9.0,7.0,116.0,16.57,1.0,0.0,0.0,1.0,0.0,0.0,24.6,176,25,23.2,,0.0,,24.6,2.7333333333333334,1.2857142857142858,3.5142857142857147,0.1397727272727272,2022,11.600000000000001
1435,STEVEN SIMS,PIT,25.0,12.0,2.0,13.0,70.0,5.38,0.0,23.0,14.0,104.0,7.43,0.0,3.0,0.0,0.0,0.0,0.0,31.4,284,23,24.5,,7.0,0.5384615384615384,24.4,1.0608695652173912,1.9166666666666667,1.7428571428571429,0.1105633802816901,2022,10.4
1444,DESEAN JACKSON,BAL,36.0,7.0,1.0,0.0,0.0,,0.0,17.0,9.0,153.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,110,15,25.0,,0.0,,24.3,1.4294117647058824,2.4285714285714284,2.7,0.2209090909090909,2022,15.3
1447,ANTHONY SCHWARTZ,CLE,22.0,11.0,1.0,4.0,57.0,14.25,1.0,10.0,4.0,51.0,12.75,0.0,1.0,1.0,1.0,0.0,0.0,18.8,107,9,12.7,,11.7,2.925,9.1,0.91,0.9090909090909092,2.2750000000000004,0.1757009345794392,2022,5.1000000000000005
1450,KENNY GOLLADAY,NYG,29.0,12.0,4.0,0.0,0.0,,0.0,17.0,6.0,81.0,13.5,1.0,0.0,0.0,1.0,0.0,0.0,20.1,261,21,23.0,,0.0,,20.1,1.1823529411764706,1.4166666666666667,3.35,0.0770114942528735,2022,8.1
1452,TOM KENNEDY,DET,26.0,7.0,1.0,0.0,0.0,,0.0,15.0,8.0,141.0,17.63,0.0,0.0,0.0,0.0,0.0,0.0,22.1,227,32,34.0,,0.0,,22.1,1.4733333333333334,2.142857142857143,2.7625,0.0973568281938326,2022,14.100000000000001
1454,BRESHAD PERRIMAN,TAM,29.0,11.0,3.0,2.0,-7.0,-3.5,0.0,19.0,9.0,110.0,12.22,1.0,2.0,1.0,1.0,0.0,0.0,23.3,229,20,18.8,,-0.7000000000000001,-0.35,26.0,1.368421052631579,1.7272727272727273,2.888888888888889,0.1017467248908297,2022,11.0
1455,SAMORI TOURE,GNB,24.0,11.0,2.0,0.0,0.0,,0.0,10.0,5.0,82.0,16.4,1.0,1.0,0.0,1.0,0.0,0.0,19.2,112,10,10.2,,0.0,,19.200000000000003,1.9200000000000004,0.9090909090909092,3.8400000000000007,0.1714285714285714,2022,8.200000000000001
1456,JAMESON WILLIAMS,DET,21.0,6.0,0.0,1.0,40.0,40.0,0.0,9.0,1.0,41.0,41.0,1.0,0.0,0.0,1.0,0.0,0.0,15.1,78,13,18.9,,4.0,4.0,11.1,1.2333333333333334,1.5,11.1,0.1935897435897436,2022,4.1000000000000005
1457,CEDRICK WILSON,MIA,27.0,15.0,0.0,1.0,8.0,8.0,0.0,18.0,12.0,136.0,11.33,0.0,0.0,0.0,0.0,0.0,0.0,26.4,237,15,22.4,,0.8,0.8,25.6,1.4222222222222225,1.2,2.1333333333333333,0.1113924050632911,2022,13.600000000000001
1463,JEFF SMITH,NYJ,25.0,11.0,0.0,0.0,0.0,,0.0,11.0,8.0,134.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,21.4,141,12,14.3,,0.0,,21.4,1.945454545454545,1.0,2.675,0.15177304964539,2022,13.4
1465,TY HILTON,DAL,33.0,3.0,0.0,0.0,0.0,,0.0,10.0,7.0,121.0,17.29,0.0,0.0,0.0,0.0,0.0,0.0,19.1,60,20,20.3,,0.0,,19.1,1.91,3.333333333333333,2.7285714285714286,0.3183333333333333,2022,12.100000000000001
1472,JALEN VIRGIL,DEN,24.0,9.0,1.0,0.0,0.0,,0.0,5.0,2.0,75.0,37.5,1.0,1.0,1.0,1.0,0.0,0.0,13.5,74,8,6.5,,0.0,,15.5,3.1,0.5555555555555556,7.75,0.1824324324324324,2022,7.5
1476,DAVID SILLS,NYG,26.0,9.0,5.0,0.0,0.0,,0.0,17.0,11.0,106.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,21.6,270,30,26.8,,0.0,,21.6,1.2705882352941178,1.8888888888888888,1.963636363636364,0.08,2022,10.600000000000001
1478,JOHN BROWN,BUF,32.0,3.0,0.0,0.0,0.0,,0.0,2.0,1.0,42.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,11.2,22,7,11.4,,0.0,,11.2,5.6,0.6666666666666666,11.2,0.509090909090909,2022,4.2
1484,MARCUS JOHNSON,NYG,28.0,14.0,7.0,0.0,0.0,,0.0,22.0,9.0,99.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,312,22,33.5,,0.0,,18.9,0.859090909090909,1.5714285714285714,2.1,0.060576923076923,2022,9.9
1485,DAX MILNE,WAS,23.0,15.0,1.0,0.0,0.0,,0.0,7.0,6.0,37.0,6.17,1.0,1.0,0.0,1.0,0.0,0.0,15.7,83,5,7.0,,0.0,,15.7,2.242857142857143,0.4666666666666667,2.6166666666666667,0.189156626506024,2022,3.7
1488,MICHAEL BANDY,LAC,25.0,10.0,2.0,0.0,0.0,,0.0,21.0,10.0,89.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,18.9,205,20,20.7,,0.0,,18.9,0.8999999999999999,2.1,1.89,0.0921951219512195,2022,8.9
1494,CAM SIMS,WAS,26.0,17.0,3.0,0.0,0.0,,0.0,18.0,8.0,89.0,11.13,0.0,0.0,0.0,0.0,0.0,0.0,16.9,328,19,27.6,,0.0,,16.9,0.9388888888888888,1.0588235294117647,2.1125,0.0515243902439024,2022,8.9
1501,BRANDON JOHNSON,DEN,24.0,7.0,1.0,0.0,0.0,,0.0,14.0,6.0,42.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,14.2,204,29,39.2,,0.0,,16.2,1.157142857142857,2.0,2.7,0.0696078431372549,2022,4.2
1505,D'WAYNE ESKRIDGE,SEA,25.0,10.0,0.0,2.0,10.0,5.0,0.0,13.0,7.0,58.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,13.8,168,16,26.9,,1.0,0.5,12.8,0.9846153846153848,1.3,1.8285714285714287,0.0821428571428571,2022,5.800000000000001
1508,TY MONTGOMERY,NWE,29.0,1.0,0.0,2.0,-2.0,-1.0,0.0,4.0,3.0,15.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,10.3,21,21,36.8,,-0.2,-0.1,10.5,2.625,4.0,3.5,0.4904761904761905,2022,1.5
1509,GUNNER OLSZEWSKI,PIT,26.0,16.0,2.0,8.0,39.0,4.88,0.0,7.0,5.0,53.0,10.6,0.0,2.0,1.0,0.0,0.0,0.0,12.2,216,13,18.6,,3.9,0.4875,10.3,1.4714285714285715,0.4375,2.06,0.0564814814814814,2022,5.300000000000001
1510,FREDDIE SWAIN,2TM,24.0,4.0,1.0,0.0,0.0,,0.0,6.0,4.0,74.0,18.5,0.0,1.0,0.0,0.0,0.0,0.0,11.4,116,29,36.0,,0.0,,11.4,1.9,1.5,2.85,0.0982758620689655,2022,7.4
1512,KEVIN WHITE,NOR,30.0,7.0,2.0,0.0,0.0,,0.0,5.0,2.0,74.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,131,18,31.2,,0.0,,9.4,1.88,0.7142857142857143,4.7,0.0717557251908397,2022,7.4
1515,JAMISON CROWDER,BUF,29.0,4.0,0.0,0.0,0.0,,0.0,13.0,6.0,60.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,93,23,32.9,,0.0,,12.0,0.9230769230769232,3.25,2.0,0.1290322580645161,2022,6.0
1516,JALEN GUYTON,LAC,25.0,3.0,0.0,0.0,0.0,,0.0,4.0,2.0,64.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,29,9,14.3,,0.0,,8.4,2.1,1.3333333333333333,4.2,0.2896551724137931,2022,6.4
1518,JAKE KUMEROW,BUF,30.0,6.0,1.0,0.0,0.0,,0.0,7.0,4.0,64.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,92,15,15.1,,0.0,,10.4,1.4857142857142858,1.1666666666666667,2.6,0.1130434782608695,2022,6.4
1519,MIKE STRACHAN,IND,25.0,13.0,0.0,0.0,0.0,,0.0,9.0,3.0,59.0,19.67,0.0,0.0,0.0,0.0,0.0,0.0,8.9,131,10,11.4,,0.0,,8.9,0.9888888888888888,0.6923076923076923,2.966666666666667,0.0679389312977099,2022,5.9
1520,TRENT TAYLOR,CIN,28.0,16.0,1.0,4.0,15.0,3.75,0.0,10.0,6.0,62.0,10.33,0.0,2.0,1.0,0.0,0.0,0.0,11.7,148,9,13.4,,1.5,0.375,12.2,1.22,0.625,2.033333333333333,0.079054054054054,2022,6.2
1521,DEVEN THOMPKINS,TAM,23.0,5.0,1.0,2.0,26.0,13.0,0.0,10.0,5.0,32.0,6.4,0.0,1.0,0.0,0.0,0.0,0.0,10.8,72,14,16.3,,2.6,1.3,8.2,0.82,2.0,1.64,0.15,2022,3.2
1522,MIKE THOMAS,CIN,28.0,10.0,2.0,0.0,0.0,,0.0,10.0,2.0,38.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,7.8,198,19,29.0,,0.0,,5.800000000000001,0.5800000000000001,1.0,2.9000000000000004,0.0393939393939393,2022,3.8000000000000003
1525,ANDRE BACCELLIA,ARI,25.0,8.0,0.0,0.0,0.0,,0.0,10.0,7.0,45.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,11.5,118,14,18.4,,0.0,,11.5,1.15,1.25,1.6428571428571428,0.097457627118644,2022,4.5
1528,CHRIS CONLEY,2TM,30.0,9.0,1.0,0.0,0.0,,0.0,7.0,4.0,46.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,8.6,152,16,24.0,,0.0,,8.600000000000001,1.2285714285714289,0.7777777777777778,2.1500000000000004,0.056578947368421,2022,4.6000000000000005
